Plant	Year	Electricity	So2	NOx	Capital_Stock	Employees	Heat_coal	Heat_oil	Heat_gas	CAAP1
6155	87	15132.5890410959	157.27397260274	NA	221568079.63889	254	42983.5616438356	45.2595452054795	0	0
6178	87	11572.8821917808	36.1740547945206	NA	149901427.43763	120	32654.7945205479	26.2767649315068	0	0
6193	87	18727.0410958904	72.0830136986301	NA	424931676.10976	149	53232.8767123288	0	234.383561643836	0
6248	87	7276.89315068493	32.0381643835616	NA	18281810.304537	114	24471.2328767123	79.4520547945205	0	0
6264	87	20230.9808219178	98.3436712328767	NA	84127537.52443	252	54742.4657534247	181.945205479452	0	0
8042	87	25985.8191780822	165.847342465753	NA	1243447528.3274	182	68408.2191780822	217.698630136986	0	0
8102	87	34473.3424657534	1006.38473972603	NA	401401370.27639	367	100109.589041096	105.671232876712	0	0
8226	87	9396.12602739726	108.517726027397	NA	792584267.5842	163	27013.698630137	16.598450169863	167.643835616438	0
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	88	21251.9726027397	135.912684931507	NA	275070047.4201	454	59509.5890410959	39.0876588986301	543.45205479452	0
8	88	18501.3205479452	188.917808219178	NA	173348910.87552	546	52915.0684931507	126.328767123288	0	0
470	88	10243.1452054795	35.5913424657534	NA	310336042.4404	111	30986.301369863	58.4515964219178	0	0
602	88	10895.0410958904	57.533397260274	NA	128342695.15446	124	31304.1095890411	143.013698630137	0	0
641	88	13951.8438356164	332.619726027397	NA	294859425.10837	239	42586.301369863	33.3732	550.602739726027	0
708	88	14208.3890410959	196.834383561644	NA	381857696.78057	318	42586.301369863	39.8903342465753	0	0
709	88	27547.3369863014	262.641178082192	NA	11261179.355951	504	78101.3698630137	33.6168	0	0
728	88	14827.2684931507	251.737178082192	NA	397324911.95405	476	44016.4383561644	78.0295815945205	0	0
856	88	9011.1698630137	63.8902191780822	NA	391667032.31626	160	26139.7260273973	35.6329904383562	0	0
861	88	8594.66849315068	309.726794520548	NA	993200596.5613	285	26695.8904109589	57.7657356164383	0	0
862	88	1156.05452054795	34.1994246575343	NA	39838104.926861	97	3710.41095890411	18.4704027123288	0	0
863	88	1402.49342465753	32.9119726027397	NA	42814638.65594	94	4322.19178082192	36.6756685150685	0	0
864	88	3762.04383561644	89.2608493150685	NA	152336985.99284	146	11202.7397260274	261.397260273973	0	0
876	88	12282.0849315068	424.790054794521	NA	336904165.46047	314	39487.6712328767	0	43.644602739726	0
879	88	10803.4602739726	53.0168219178082	NA	312295600.94044	384	36389.0410958904	0	94.5479452054795	0
887	88	13063.1835616438	222.965397260274	NA	290794945.10037	347	38852.0547945205	23.216685090411	0	0
889	88	26366.2487671233	661.659068493151	NA	214102205.82228	266	77147.9452054794	71.0110684931507	0	0
983	88	26630.2876712329	723.464739726027	NA	1544538990.3823	385	76273.9726027397	10.8919232876712	0	0
988	88	10890.2602739726	164.409287671233	NA	157017385.61872	334	30906.8493150685	164.465753424658	0	0
991	88	1888.25479452055	39.7978356164384	NA	66628758.84565	96	6221.09589041096	108.849315068493	0	0
994	88	26244.5150684932	200.070767123288	NA	222862193.89704	329	78101.3698630137	77.4614630136986	0	0
1004	88	397.657928767123	12.2007945205479	NA	26400295.791953	67	1716.16438356164	34.744701369863	0	0
1008	88	5167.74219178082	118.55797260274	NA	212144037.32624	160	16049.3150684931	96.9315068493151	0	0
1012	88	6143.55095890411	168.47197260274	NA	467869828.3549	83	19306.8493150685	5.98655342465753	16.0656821917808	0
1047	88	3238.62630136986	17.4848493150685	NA	20040154.217427	55	11043.8356164384	24.7604383561644	0	0
1250	88	5445.68767123288	20.3831232876712	NA	80073265.65165	135	17638.3561643836	0	293.972602739726	0
1355	88	9237.94520547945	170.053863013699	NA	136476636.30395	153	28126.0273972603	48.1193424657534	0	0
1356	88	26613.4849315068	245.378547945205	NA	419875382.84698	233	77624.6575342466	154.931506849315	0	0
1357	88	2788.12328767123	59.5434246575342	NA	13915942.814627	108	9375.34246575342	10.2779178082192	0	0
1364	88	19188.9589041096	43.300301369863	NA	213216444.77301	500	57602.7397260274	179.561643835616	77.1221232876712	0
1570	88	1581.70410958904	12.6178356164384	NA	44497579.942494	66	4965.75342465753	29.1719342465753	0	0
1606	88	3135.51506849315	28.2980273972603	NA	38068742.145379	68	8819.17808219178	9.21375287671233	0	0
1695	88	5702.69315068493	37.7744657534247	NA	229902710.82954	174	16526.0273972603	48.2394739726027	0	0
1745	88	9513.59726027397	56.6622739726027	NA	272304273.33184	383	27569.8630136986	157.315068493151	0	0
1943	88	341.948767123288	2.6973698630137	NA	17711104.014689	37	1271.23287671233	7.94202739726027	0	0
2080	88	5571.82191780822	20.3328767123288	NA	41461922.474509	162	18512.3287671233	29.6179157917808	0	0
2103	88	31402.8219178082	681.144712328767	NA	165508700.9937	467	91369.8630136986	248.684931506849	0	0
2107	88	11399.4383561644	191.099123287671	NA	32044227.619638	258	34323.2876712329	22.8583561643836	0	0
2526	88	2367.27452054795	36.8864109589041	NA	9381200.159948	83	7436.71232876712	69.0322356164384	0	0
2527	88	2904.64904109589	47.2102191780822	NA	5049608.56205	92	8819.17808219178	48.0025479452055	0	0
2535	88	5649.1402739726	76.7952602739726	NA	6628378.214707	81	15413.698630137	16.4580164383562	0	0
2549	88	12008.4191780822	122.803232876712	NA	338860339.39103	297	36071.2328767123	0	0	0
2554	88	9619.91780821918	148.007342465753	NA	70711926.78048	205	28046.5753424658	0	0	0
2642	88	3251.0301369863	49.9521917808219	NA	12934043.664091	134	10090.4109589041	56.181501369863	0	0
2706	88	5727.38082191781	42.8521095890411	NA	13647596.508546	96	16446.5753424658	35.3289876493151	0	0
2718	88	5355.90136986301	39.9347671232877	NA	428202242.29059	155	15493.1506849315	103.287671232877	0	0
2721	88	4400.06849315068	33.9461643835616	NA	251250059.42779	142	12712.3287671233	47.2194306739726	0	0
2727	88	18588.8520547945	124.202465753425	NA	442724719.08664	196	49578.0821917808	174.794520547945	0	0
2790	88	1069.50630136986	7.1407397260274	NA	36763636.498294	51	4099.72602739726	0	0.846164383561644	0
2850	88	41988.9424657534	520.964356164384	NA	380637032.86106	548	120767.123287671	55.8085798027397	0	0
2864	88	6226.52	169.709671232877	NA	43160438.227862	270	21134.2465753425	19.2207874849315	0	0
2872	88	22577.2465753425	828.973342465753	NA	322688332.12152	342	63243.8356164383	148.575342465753	0	0
2876	88	20923	592.654630136986	NA	427316016.71823	337	58397.2602739726	20.4223561643836	0	0
3098	88	4987.71506849315	11.7351232876712	NA	100000148.80867	230	16446.5753424658	96.9315068493151	0	0
3130	88	2959.93698630137	41.721095890411	NA	40170973.544299	95	9852.05479452055	162.082191780822	0	0
3131	88	10007.8849315068	159.332931506849	NA	436745940.46274	136	29556.1643835616	224.849315068493	0	0
3138	88	4198.6602739726	57.9445753424658	NA	180974220.90386	168	14301.3698630137	61.3871032273973	0	0
3140	88	25552.6739726027	346.029835616438	NA	425423403.24785	215	74049.3150684931	280.465753424658	0	0
3149	88	27579.8328767123	334.841753424658	NA	427130802.02485	194	75876.7123287671	264.575342465753	0	0
3178	88	5713.78904109589	86.0550684931507	NA	43754854.33042	83	16923.2876712329	13.8651780821918	0	0
3297	88	10713.7150684932	96.4851506849315	NA	141844825.70453	92	30668.4931506849	220.082191780822	0	0
3497	88	18927.0219178082	149.380164383562	NA	358319332.0831	245	59668.4931506849	0	371.041095890411	0
3644	88	2648.59178082192	11.5357808219178	NA	32100740.195413	102	8819.17808219178	9.88081643835616	0	0
3775	88	10028.0082191781	53.1138904109589	NA	294853262.47148	179	27728.7671232877	32.6687021260274	0	0
3776	88	2893.46849315068	18.0445205479452	NA	148737878.60196	133	8342.46575342466	109.643835616438	0	0
3788	88	6381.32054794521	38.1835068493151	NA	846784760.7999	203	19147.9452054794	85.013698630137	0	0
3796	88	2960.78082191781	20.2923561643836	NA	28997401.911787	143	8819.17808219178	37.3742465753425	0	0
3936	88	5143.54794520548	30.8486575342466	NA	163959735.09827	145	14619.1780821918	18.0527521808219	0	0
3945	88	1412.93698630137	12.3252876712329	NA	36679581.394916	78	5132.60273972603	9.41030136986301	0	0
3946	88	3486.90684931507	39.6774246575342	NA	25216254.253675	68	10646.5753424658	21.1731780821918	0	0
3947	88	12955.6082191781	397.793150684932	NA	359340680.66638	221	36468.4931506849	15.6579873205479	0	0
3948	88	18754.9589041096	199.915150684931	NA	167205977.15683	234	54265.7534246575	340.849315068493	0	0
4054	88	2976.29315068493	31.1570684931507	NA	7621348.643304	61	8660.27397260274	3.76518838356164	0	0
4072	88	3980.89589041096	98.9796164383562	NA	95079460.54521	162	12791.7808219178	36.8403287671233	204.191780821918	0
4158	88	15484.7534246575	76.279397260274	NA	94872836.27009	253	49895.8904109589	68.2382264219178	0	0
4162	88	12956.5890410959	70.9119726027397	NA	372827614.23051	216	38693.1506849315	24.4667835616438	144.602739726027	0
6002	88	17894.1095890411	72.9951780821918	NA	308341933.94678	408	49180.8219178082	165.260273972603	308.27397260274	0
6004	88	17395.6767123288	91.3432602739726	NA	69632847.31451	247	51484.9315068493	290.794520547945	0	0
6016	88	5193.13150684931	22.9380821917808	NA	270208077.16782	132	15413.698630137	30.8894944438356	0	0
6017	88	10445.3616438356	88.2395890410959	NA	216831044.97698	238	32972.602739726	111.232876712329	0	0
6095	88	12690.3397260274	45.5827123287671	NA	113812978.78433	222	38216.4383561644	28.6354603068493	0	0
6139	88	20998.4383561644	82.9184109589041	NA	83741520.95775	132	64435.6164383562	114.41095890411	0	0
6146	88	41046.4739726027	144.55098630137	NA	246563856.12904	661	135068.493150685	236.767123287671	0	0
6147	88	32272.298630137	188.10904109589	NA	123825236.49098	499	105671.232876712	382.164383561644	0	0
6155	88	18261.4794520548	181.689095890411	NA	222293773.24312	246	50769.8630136986	56.2315561643836	0	0
6178	88	11713.4273972603	39.3500273972603	NA	146431290.48477	114	33210.9589041096	26.6707061753425	0	0
6193	88	19506.5232876712	72.8975890410959	NA	429256567.13922	148	57841.095890411	0	258.219178082192	0
6248	88	8727.12054794521	58.1264931506849	NA	311272276.34011	111	27252.0547945205	68.7697115671233	0	0
6264	88	18147.9561643836	90.765698630137	NA	80457773.38704	252	49419.1780821918	174.794520547945	0	0
8042	88	33445.6191780822	213.781808219178	NA	359687147.96373	185	87397.2602739726	92.958904109589	0	0
8102	88	33221.8520547945	954.289671232877	NA	396803489.14057	333	96931.5068493151	174.794520547945	0	0
8226	88	9205.46301369863	106.937260273973	NA	343980249.97779	162	26457.5342465753	0	273.315068493151	0
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	89	26194.2410958904	170.138465753425	NA	286718688.82504	449	73175.3424657534	41.1907244383562	497.369863013699	0
8	89	16427.1123287671	216.80295890411	NA	182713334.78836	499	46956.1643835616	140.630136986301	0	0
470	89	10277.7342465753	33.781397260274	NA	311430383.87951	110	30906.8493150685	47.9070767671233	8.99858082191781	0
602	89	13149.5068493151	67.3598356164384	NA	129159061.33715	124	37104.1095890411	128.712328767123	0	0
641	89	13085.0082191781	314.711835616438	NA	312088846.19449	241	39964.3835616438	36.5733698630137	320.191780821918	0
708	89	13397.6575342466	192.994219178082	NA	388738272.31612	303	41156.1643835616	46.8479506849315	0	0
709	89	28543.6794520548	278.202876712329	NA	17109419.337513	468	80246.5753424657	36.3798246575342	0	0
728	89	14044.7232876712	246.116328767123	NA	399907336.21079	445	42745.2054794521	110.438356164384	0	0
856	89	8721.76164383562	62.8199452054794	NA	397154755.8329	161	25265.7534246575	38.4847155287671	0	0
861	89	10047.8383561644	349.435479452055	NA	95983472.43726	280	30827.397260274	42.7449892109589	0	0
862	89	960.799178082192	26.3674794520548	NA	41362037.870189	102	3154.24657534247	22.7098569369863	0	0
863	89	1029.87342465753	23.6695068493151	NA	44292123.41515	93	3297.2602739726	36.5891304493151	0	0
864	89	2797.36547945205	66.3768219178082	NA	152894382.60627	146	8660.27397260274	141.424657534247	0	0
876	89	10667.898630137	386.287726027397	NA	342424055.33948	300	35038.3561643836	0	77.8372712328767	0
879	89	9286.72054794521	43.6877808219178	NA	2474237140.0247	367	33210.9589041096	0	147.780821917808	0
887	89	16363.6054794521	273.524767123288	NA	292807580.2262	358	49180.8219178082	22.6923444328767	0	0
889	89	24033.0331506849	622.548219178082	NA	215633075.35492	263	71030.1369863014	87.3972602739726	0	0
983	89	27341.2356164384	767.714931506849	NA	191253225.34241	380	77783.5616438356	16.3378849315068	0	0
988	89	12397.3479452055	194.329150684932	NA	163364565.57744	338	35515.0684931507	205.780821917808	0	0
991	89	1629.40547945205	35.4815616438356	NA	81428197.0978	100	5394.79452054794	52.2055188986301	0	0
994	89	24786.4383561644	260.52602739726	NA	236133349.82919	328	74287.6712328767	90.5753424657534	0	0
1004	89	341.121506849315	10.7360273972603	NA	298014046.22665	70	1430.13698630137	19.6581863013699	0	0
1008	89	6569.64657534247	142.732301369863	NA	217832801.72466	160	20180.8219178082	134.27397260274	0	0
1012	89	5565.67342465753	155.523643835616	NA	17003133.200648	87	17400	10.1310904109589	15.0915205479452	0
1047	89	2554.18668493151	17.1366575342466	NA	20666037.799175	24	8739.72602739726	39.2429589041096	0	0
1250	89	5873.23561643836	13.7016712328767	NA	83711069.35486	135	19147.9452054794	0	243.917808219178	0
1355	89	9045.22739726027	160.154219178082	NA	137531891.19162	159	27649.3150684931	52.3239452054794	0	0
1356	89	22055.3643835616	273.601917808219	NA	424244237.08542	237	67295.8904109589	134.27397260274	0	0
1357	89	2860.58904109589	59.1175616438356	NA	14101108.573548	109	9375.34246575342	7.47484931506849	0	0
1364	89	22463.802739726	528.374767123288	NA	214617070.97598	492	61813.698630137	197.835616438356	62.5446575342466	0
1570	89	1582.18630136986	12.7141917808219	NA	1145287.6833928	66	4933.97260273973	26.3488438356164	0	0
1606	89	2999.44657534247	26.3307945205479	NA	39777205.196091	67	8421.91780821918	7.82624398356164	0	0
1695	89	6496.69315068493	39.6701095890411	NA	231348330.37887	167	19147.9452054794	76.0699397260274	0	0
1745	89	8873.99726027397	53.4546575342466	NA	272824654.90596	366	26298.6301369863	87.3972602739726	0	0
1943	89	1050.13232876712	4.66550684931507	NA	18443426.79621	41	3583.28767123288	15.4168767123288	0	0
2080	89	4689.95835616438	18.6125479452055	NA	48076505.56744	162	15016.4383561644	46.1722009479452	0	0
2103	89	31389.3232876712	667.514164383562	NA	171716221.51903	478	90575.3424657534	216.904109589041	0	0
2107	89	12742.8328767123	215.146684931507	NA	34955137.969159	248	37819.1780821918	34.744701369863	0	0
2526	89	2340.00219178082	38.5365753424658	NA	12259834.977629	86	7460.54794520548	64.190482060274	0	0
2527	89	3010.24520547945	48.6033150684931	NA	405132359.26107	88	9216.43835616438	37.1656849315068	0	0
2535	89	6067.5204109589	76.0043287671233	NA	12146387.783858	86	16605.4794520548	13.8715984438356	0	0
2549	89	14064.1753424658	172.837479452055	NA	349972056.00801	303	41871.2328767123	0	0	0
2554	89	10627.6273972603	160.125589041096	NA	75292302.75651	208	30191.7808219178	0	0	0
2642	89	4312.4904109589	66.6975342465753	NA	15067750.755861	146	13109.5890410959	30.3932712328767	0	0
2706	89	6535.85205479452	56.7581369863014	NA	14503335.150252	76	18591.7808219178	37.2680036054794	0	0
2718	89	5838.89863013699	42.3264109589041	NA	63401698.02995	158	17161.6438356164	128.712328767123	0	0
2721	89	5133.51780821918	37.8811232876712	NA	257888304.5543	140	15095.8904109589	38.7472162191781	0	0
2727	89	25734.3150684931	173.310520547945	NA	450849581.79507	186	68487.6712328767	127.123287671233	0	0
2790	89	1290.81808219178	9.15827397260274	NA	37441285.530403	51	4894.24657534246	0	0.25027397260274	0
2850	89	44154.797260274	497.55095890411	NA	403798959.51844	540	126328.767123288	67.9057524657534	0	0
2864	89	7251.83068493151	202.853287671233	NA	57757542.01899	273	24153.4246575342	16.5066430027397	0	0
2872	89	24096.298630137	848.187123287671	NA	346430282.58147	378	67216.4383561644	193.86301369863	0	0
2876	89	21488.298630137	631.967287671233	NA	427590981.71339	336	61178.0821917808	18.1532054794521	0	0
3098	89	6019.17780821918	14.3461095890411	NA	102591673.6653	229	19863.0136986301	66.8931706684931	0	0
3130	89	3531.78904109589	47.6005479452055	NA	44622424.388316	96	11520.5479452055	145.397260273973	0	0
3131	89	10794.7890410959	163.23202739726	NA	450053527.13609	135	31145.2054794521	267.753424657534	0	0
3138	89	5010.01643835616	71.5294246575342	NA	187970424.73449	168	16684.9315068493	51.518166460274	0	0
3140	89	26323.7205479452	356.661616438356	NA	12450027.785302	215	74764.3835616438	279.671232876712	0	0
3149	89	27281.3561643836	344.904465753425	NA	3163726.822373	195	74446.5753424657	204.986301369863	0	0
3178	89	6331.35342465753	92.311397260274	NA	7938650.682667	82	18353.4246575342	18.486904109589	0	0
3297	89	9947.64657534247	82.4458904109589	NA	596999358.1996	93	29715.0684931507	121.561643835616	0	0
3497	89	19381.6383561644	168.174794520548	NA	387252969.05519	233	61336.9863013699	0	850.13698630137	0
3644	89	3076.99726027397	15.6018630136986	NA	35005715.661102	97	10010.9589041096	12.2333917808219	0	0
3775	89	11190.4164383562	61.2773150684932	NA	297867577.26295	180	30589.0410958904	25.1609167561644	0	0
3776	89	4025.33698630137	24.3630684931507	NA	149675368.10853	133	11600	106.465753424658	0	0
3788	89	7272.23561643836	45.5505479452055	NA	405607431.5337	210	22246.5753424658	148.575342465753	0	0
3796	89	3594.63835616438	27.2702739726027	NA	29982901.285508	143	10408.2191780822	30.3665753424658	0	0
3936	89	3970.46575342466	24.2784109589041	NA	169558342.16744	147	11520.5479452055	31.8566665315068	0	0
3945	89	1654.08219178082	14.4569863013699	NA	39847167.649142	83	6022.46575342466	17.4090575342466	0	0
3946	89	3324.94794520548	35.4283835616438	NA	25579046.53875	73	10249.3150684931	13.6449369863014	0	0
3947	89	13054.197260274	408.598931506849	NA	361690742.60283	242	36468.4931506849	18.0977981589041	0	0
3948	89	18366.6219178082	178.193479452055	NA	176514168.90915	256	52756.1643835616	415.534246575342	0	0
4054	89	3211.3397260274	30.3152876712329	NA	9265733.746178	63	9375.34246575342	0	0	0
4072	89	3399.96712328767	69.9819726027397	NA	114260271.33059	164	10964.3835616438	12.4336109589041	219.287671232877	0
4158	89	14907.6904109589	50.9068767123288	NA	102392540.51888	251	48465.7534246575	87.3972602739726	0	0
4162	89	12879.695890411	71.139397260274	NA	373297227.39782	208	38931.5068493151	24.4667835616438	67.5342465753425	0
6002	89	21880.6109589041	100.370684931507	NA	322035430.13845	447	65706.8493150685	32.4110100328767	818.356164383562	0
6004	89	20950.8	115.71402739726	NA	72719851.19178	248	62131.5068493151	247.890410958904	0	0
6016	89	5148.32328767123	23.440904109589	NA	276109620.1292	131	15334.2465753425	27.5771884931507	0	0
6017	89	11912.3506849315	59.6046575342466	NA	221093882.66261	244	34641.095890411	123.945205479452	0	0
6095	89	12557.3561643836	54.7890410958904	NA	121615506.42492	219	37819.1780821918	53.576022509589	0	0
6139	89	23189.295890411	85.2902739726027	NA	84202495.34046	131	71030.1369863014	124.739726027397	0	0
6146	89	41839.8164383562	155.381068493151	NA	255209778.89601	634	139041.095890411	272.520547945205	0	0
6147	89	34691.0602739726	212.658109589041	NA	127960543.61124	471	114410.95890411	409.972602739726	0	0
6155	89	15909.5726027397	161.119616438356	NA	222175281.44954	241	45446.5753424657	42.9737095890411	0	0
6178	89	9887.05479452055	35.8594246575342	NA	148060097.12684	112	27808.2191780822	39.0838513972603	0	0
6193	89	18963.4520547945	75.3012054794521	NA	432891681.22982	148	54821.9178082192	0	375.013698630137	0
6248	89	7613.76164383562	25.8779452054795	NA	14555983.153867	113	23517.8082191781	119.178082191781	0	0
6264	89	21001.0931506849	106.943315068493	NA	80202015.53936	251	57205.4794520548	143.013698630137	0	0
8042	89	31652.6849315069	201.412273972603	NA	373549845.95757	180	83424.6575342466	118.383561643836	0	0
8102	89	35801.2164383562	997.038493150685	NA	414872619.36032	370	103287.671232877	253.452054794521	0	0
8226	89	9532.5698630137	115.034246575342	NA	346946727.28517	163	27331.5068493151	0	119.972602739726	0
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3	90	20146.8876712329	142.495342465753	NA	313415659.84544	411	56649.3150684932	16.2083731561644	556.164383561644	1
8	90	22171.0356164384	302.75304109589	NA	203426506.06619	482	63084.9315068493	119.178082191781	0	1
470	90	10215.898630137	35.5115342465753	NA	314378486.32687	111	30986.301369863	50.094357830137	9.77427123287671	1
602	90	10804.4328767123	58.936	NA	201136442.61441	124	31145.2054794521	171.616438356164	0	1
641	90	10930.4164383562	263.023917808219	NA	329652671.37409	241	33767.1232876712	37.487704109589	826.301369863014	1
708	90	13052.1506849315	167.466575342466	NA	395449460.38468	287	39328.7671232877	54.7999890410959	0	1
709	90	27952.2739726027	266.462465753425	NA	22813685.836777	432	78419.1780821918	42.3663780821918	0	1
728	90	16931.2246575342	279.665863013699	NA	402426187.86738	414	50452.0547945205	73.7507342465753	0	1
856	90	8936.4	64.2867397260274	NA	398970011.88002	167	25901.3698630137	45.7879202794521	0	1
861	90	8899.21643835616	305.161369863014	NA	98537969.03149	281	28126.0273972603	51.6361089041096	0	1
862	90	932.717260273973	28.2164657534247	NA	3130500.1044776	107	3329.04109589041	28.5893565041096	0	1
863	90	1522.5098630137	36.7755890410959	NA	1850213.7929578	93	4806.84931506849	27.453786739726	0	1
864	90	2334.16191780822	56.6906301369863	NA	155878656.97428	148	7627.39726027397	148.575342465753	0	1
876	90	13058.1616438356	470.272767123288	NA	334348680.20333	294	42665.7534246575	0	53.783002739726	1
879	90	10612.0465753425	49.1378356164384	NA	222108225.44521	360	38375.3424657534	0	133.479452054795	1
887	90	19744.2109589041	326.220739726027	NA	1653906992.2166	358	59191.7808219178	32.5207401534247	0	1
889	90	22508.6482191781	615.38301369863	NA	224811157.8588	258	66660.2739726027	96.9315068493151	0	1
983	90	26121.7095890411	736.491232876712	NA	194558635.99007	381	75082.1917808219	22.0434908054795	0	1
988	90	14876.4904109589	225.32802739726	NA	169508989.39847	335	41871.2328767123	116.794520547945	0	1
991	90	2012.5397260274	34.2377534246575	NA	92007068.58856	102	6554.79452054795	88.1917808219178	0	1
994	90	25147.5287671233	313.470931506849	NA	258725400.97684	328	75400	119.972602739726	0	1
1004	90	261.268547945206	9.22312328767123	NA	301275149.7296	70	1160	18.2866849315068	0	1
1008	90	5616.15205479452	124.018109589041	NA	679230366.0979	157	17400	187.506849315069	0	1
1012	90	5287.66246575342	136.662164383562	NA	44973302.989724	86	16764.3835616438	8.3491397260274	16.9391780821918	1
1047	90	3143.09123287671	14.634301369863	NA	21086427.287367	54	10169.8630136986	22.4245479452055	0	1
1250	90	5786.19178082192	12.6906301369863	NA	88022638.23397	132	19147.9452054794	0	284.438356164384	1
1355	90	9023.15890410959	147.098082191781	NA	139836811.30401	154	27569.8630136986	45.7834520547945	0	1
1356	90	23942.5342465753	269.059780821918	NA	419649554.04192	233	71347.9452054794	124.739726027397	0	1
1357	90	2164.58630136986	46.5158630136986	NA	14133531.680488	109	7253.97260273973	11.2122739726027	0	1
1364	90	21536.8164383562	563.457397260274	NA	226420179.64426	400	64356.1643835616	146.986301369863	85.8082191780822	1
1570	90	1338.74520547945	10.5413424657534	NA	10401093.160825	66	4115.61643835616	30.1129643835616	0	1
1606	90	3088.19726027397	29.2885205479452	NA	40063053.927084	67	8660.27397260274	19.90212	0	1
1695	90	4892.91232876712	28.405698630137	NA	661293809.9918	160	14142.4657534247	15.770597260274	0	1
1745	90	8291.86575342466	51.9357534246575	NA	276206207.40033	359	24947.9452054795	143.808219178082	0	1
1943	90	763.677808219178	3.29742465753425	NA	18416065.569356	44	2621.91780821918	13.5481643835616	0	1
2080	90	5537.66356164384	23.5434520547945	NA	54494453.69864	163	18035.6164383562	28.2902223780822	0	1
2103	90	31665.1945205479	667.029178082192	NA	195822677.46655	472	91369.8630136986	249.479452054794	0	1
2107	90	11765.597260274	225.897315068493	NA	39924184.259668	247	35435.6164383562	33.8303671232877	0	1
2526	90	2313.86383561644	37.2767397260274	NA	15596501.011531	83	7452.60273972603	23.3504915671233	0	1
2527	90	2651.22767123288	45.014602739726	NA	44145690.316261	88	8104.10958904109	44.0482191780822	0	1
2535	90	6338.87808219178	88.7598082191781	NA	15562110.444189	87	17241.095890411	5.53333729315068	0	1
2549	90	13142.2739726027	166.778821917808	NA	376092119.00104	310	39805.4794520548	0	0	1
2554	90	10632.9671232877	171.038	NA	81605531.14545	208	30350.6849315069	0	0	1
2642	90	3987.89863013699	64.6202739726027	NA	422976570.09039	143	12076.7123287671	34.5378082191781	0	1
2706	90	6069.54794520548	51.162602739726	NA	14761779.103941	76	17558.904109589	45.2029832876712	0	1
2718	90	7288.46849315068	57.9195616438356	NA	1031511606.1007	160	21531.5068493151	177.178082191781	0	1
2721	90	5441.3095890411	43.1404383561644	NA	256832251.85849	146	16128.7671232877	36.4950274356164	0	1
2727	90	26255.2109589041	183.202849315068	NA	4716621.997357	184	69838.3561643836	146.191780821918	0	1
2790	90	1236.48520547945	7.05095890410959	NA	174719338.38412	51	4695.61643835616	0	0.165260273972603	1
2850	90	42020.9397260274	482.116575342466	NA	422544810.70344	536	120767.123287671	75.3068076657534	0	1
2864	90	7479.34794520548	198.632876712329	NA	67222336.76677	263	23994.5205479452	7.80636555616438	0	1
2872	90	18964.4876712329	642.998630136986	NA	362456240.00959	383	53709.5890410959	171.616438356164	0	1
2876	90	22433.0191780822	665.815753424657	NA	427961332.39343	334	64038.3561643835	13.746247890411	0	1
3098	90	4514.93808219178	10.7898904109589	NA	111954966.21417	226	14539.7260273973	40.2223910794521	0	1
3130	90	3236.8602739726	42.7731232876712	NA	48936573.97232	93	10408.2191780822	102.493150684932	0	1
3131	90	10223.4082191781	152.823835616438	NA	11650653.995342	133	29635.6164383562	241.534246575342	0	1
3138	90	4238.77260273973	58.3290684931507	NA	191319844.35295	170	14221.9178082192	57.1922711835616	0	1
3140	90	23319.9534246575	342.122712328767	NA	35570545.848943	216	65865.7534246575	292.383561643836	0	1
3149	90	29581.1917808219	380.885671232877	NA	18622375.328993	194	79452.0547945205	189.095890410959	0	1
3178	90	6052.27945205479	84.7315068493151	NA	12487150.996709	82	17797.2602739726	16.1760410958904	0	1
3297	90	11791.2438356164	99.2454520547945	NA	151549122.60938	93	33687.6712328767	201.013698630137	0	1
3497	90	17306.5780821918	151.446739726027	NA	404040139.47352	230	55934.2465753425	0	1009.04109589041	1
3644	90	3456.40273972603	17.2450136986301	NA	36379309.842516	97	11123.2876712329	10.2779178082192	0	1
3775	90	12064.5616438356	67.4786301369863	NA	300127362.77208	180	32654.7945205479	21.4764333863014	0	1
3776	90	3620.95068493151	21.5441917808219	NA	151219065.4375	133	10249.3150684931	73.6239154191781	0	1
3788	90	6103.83835616438	36.5336438356164	NA	420034130.19439	197	18591.7808219178	115.205479452055	0	1
3796	90	1706.75342465753	11.1443835616438	NA	35272013.159956	131	5005.47945205479	24.7604383561644	0	1
3936	90	3443.34520547945	19.9024657534247	NA	180888243.33469	143	9772.60273972603	29.4302703780822	0	1
3945	90	970.865753424658	9.00038356164383	NA	41512419.225797	82	3464.1095890411	15.9975123287671	0	1
3946	90	2012.12876712329	22.3095068493151	NA	27818076.246398	73	6109.86301369863	14.5859671232877	0	1
3947	90	12916.7753424658	414.766164383562	NA	363629561.11494	245	35912.3287671233	16.3477657479452	0	1
3948	90	15845.5095890411	162.508739726027	NA	184868228.65506	257	45526.0273972603	255.041095890411	0	1
4054	90	2596.82191780822	17.246301369863	NA	11363012.420943	63	7849.86301369863	3.10673424657534	0	1
4072	90	3710.91780821918	68.4460547945205	NA	118593079.2903	147	11917.8082191781	0	249.479452054794	1
4158	90	15825.4082191781	52.3172876712329	NA	109252780.61182	251	51087.6712328767	63.9900493150685	0	1
